X_scanvi_emb1,X_scanvi_emb2,X_scanvi_emb3,X_scanvi_emb4,X_scanvi_emb5,X_scanvi_emb6,X_scanvi_emb7,X_scanvi_emb8,X_scanvi_emb9,X_scanvi_emb10,X_scanvi_emb11,X_scanvi_emb12,X_scanvi_emb13,X_scanvi_emb14,X_scanvi_emb15,X_scanvi_emb16,X_scanvi_emb17,X_scanvi_emb18,X_scanvi_emb19,X_scanvi_emb20,X_scanvi_emb21,X_scanvi_emb22,X_scanvi_emb23,X_scanvi_emb24,X_scanvi_emb25,X_scanvi_emb26,X_scanvi_emb27,X_scanvi_emb28,X_scanvi_emb29,X_scanvi_emb30,X_umap1,X_umap2
0.8639709,-0.7296963,-0.08734119,-0.026459515,-0.9217218,-0.89663404,-0.10044098,-0.20959824,-0.8762599,-0.7866279,0.05250673,0.060452975,2.4763944,1.4728681,-0.8595136,-0.45608735,0.94444394,-0.0115381535,-0.034654915,1.5969151,0.24720657,-0.62934905,0.03492411,1.7483277,0.17220885,0.38831317,-1.0757388,-0.40180492,-0.33537185,0.36738774,11.101422,9.543223
0.7515085,0.35325992,0.35069987,0.3640388,-0.44596633,1.003025,-0.043102354,-0.116582625,0.7763923,-1.3101106,-0.8401394,0.067476206,4.2463226,0.32411328,-0.15853208,-0.6253227,0.774398,0.18772365,-0.31155246,2.9241412,-0.15062714,0.45687914,0.06583995,0.6274187,0.2858929,0.11247569,-0.30361843,-0.054476455,-0.8510959,-0.40618092,10.864167,10.602906
0.12989746,0.6171206,0.21082768,-0.25501722,-2.0217423,1.1335399,-1.0522525,-0.24451342,0.41509485,-0.86538136,-0.60708314,0.089183055,3.295589,0.4682376,-0.19390604,-1.0326861,0.8431865,0.1410715,1.5017242,1.3001105,0.2256918,0.32066613,0.028651925,-0.22839245,0.43076783,0.07072902,-0.91660154,-0.35994786,-0.39250582,0.22422016,11.189005,9.215173
1.0109762,0.120574,0.07250145,-0.28205985,-1.3929479,0.48946714,-0.5788352,-0.24369755,0.8078373,-1.2022139,-0.1252067,0.08710067,3.95313,0.19677657,-0.6370348,-1.4570312,0.5555237,0.15164791,1.3543272,2.1710653,-0.50232714,0.41421247,0.049586132,0.57260245,-0.019906372,0.095835805,-0.36527744,-0.10168187,-0.69612384,-0.88071644,11.015542,9.854841
-0.12299456,-0.05428016,0.36924246,0.34153455,-0.45500985,0.20268258,0.25332168,-0.17394161,0.5340164,-1.4695532,-0.7848791,0.062006697,4.272265,0.18089077,-0.3526421,-0.012599736,0.9837172,0.18920058,-0.8078732,3.1101778,-0.34039074,0.31498826,0.05921954,1.413281,0.13886774,0.1625008,0.14368412,0.13602032,-0.9236379,0.2512713,10.904713,10.820875
0.2610051,0.63876593,0.07222375,-0.08255136,-0.17625955,-0.8884695,0.5445417,-0.14440107,0.24663159,-1.2160888,-1.7716279,0.070140064,3.8523715,0.5939741,-0.08150685,-0.4737315,0.89724517,0.06697988,-0.48894018,2.7149827,-0.48251116,0.12638755,0.044038184,1.3326046,-0.14165834,0.24674004,0.10493901,-0.1565383,-0.40407044,0.11029062,10.8242655,10.654945
0.29254767,0.14828163,0.31159088,0.2742104,-0.8794464,0.027261585,-0.23560196,-0.19678271,0.85013044,-1.3295077,0.034890518,0.07638494,4.176451,0.36436063,0.06781435,-0.7326164,0.74565166,0.15444438,0.1905055,2.8623846,0.05815947,0.07269536,0.054782018,1.3960326,-0.069704115,0.04108095,-0.4640053,-0.037857845,-0.74511683,-0.88077044,10.952405,10.552407
0.09694071,1.040551,0.32413653,0.3875676,-1.816131,1.5150516,0.08422023,-0.14150804,0.78267926,-0.6244673,-0.5778121,0.07298418,2.5906663,0.60938203,-0.12338865,-0.18905409,0.6858545,0.14701173,0.916397,1.1060458,-0.28574002,0.55673534,0.05019506,0.37279123,0.65687734,0.11667496,0.5144019,-0.34986085,-0.72633183,-0.26235592,11.1884365,9.438345
-0.07518032,0.36921722,0.6093128,-0.26331198,-2.6937294,0.8092691,-0.37559927,-0.14105585,0.51100004,-0.5929752,-0.16745485,0.08290741,1.3559264,0.103029266,0.17479926,-0.5826678,0.3708732,0.038378444,0.50020134,-0.06176901,0.0030064583,0.06101229,0.034759946,-0.4691015,-0.1525628,0.29926938,-0.0933581,-0.26662338,-0.08314219,0.24468848,11.834035,7.9790006
0.7473247,0.024587631,0.71691287,0.35722712,-0.96107644,0.35841674,-0.23691952,-0.121091254,0.47776067,-1.4484875,-0.6392161,0.07495011,4.3706822,0.5571532,-0.21411255,-0.13460374,0.9401515,0.17531548,-0.07383275,2.9672415,-0.15104246,-0.12208936,0.058959037,0.5911735,-0.08819264,0.19188738,-0.59526145,-0.025761202,-0.71857655,-0.7202109,10.843935,10.661914
1.6465942,1.6747707,-0.5289743,0.77622515,-0.7367778,-0.27468237,-0.43025726,-0.0945893,0.40388417,-1.1970123,-0.1495469,0.10307535,3.9442513,1.0097078,-1.7635225,-1.170837,1.0781419,0.027521705,0.7930789,2.263055,0.42220592,-0.43365455,0.0621564,0.84487504,-0.45119584,-0.8629667,-0.28792903,0.09851198,-0.68106925,-1.2585012,6.2126713,2.8175497
1.1614672,0.44021702,0.10296172,-0.40275663,-0.60412264,-0.03774409,0.79933816,-0.068428345,0.46689618,-0.82755953,-1.1801395,0.084582716,3.8157551,1.0297136,-0.03141904,-0.55617917,0.6646426,0.036137555,-0.24550301,2.2571795,0.24749827,0.25705525,0.04256998,0.37632656,-0.39907116,0.03968054,0.3403863,-0.3143829,-0.42790478,0.13745537,10.6184025,10.455477
-0.19785804,0.57857287,0.073373854,0.16746229,-0.08596466,0.5154847,0.2070854,-0.13240474,1.2649547,-1.4328731,-1.503742,0.08508725,4.1694245,0.8463954,-0.29940814,-0.46932438,0.77111346,0.17874353,-0.45825648,3.0684454,0.14455628,0.46087384,0.06575602,1.176585,0.0027779937,0.18730408,-0.14081925,0.24718098,-0.7436127,0.39123338,10.891732,10.801678
-0.26596513,0.13333237,0.31964478,0.026644766,-0.59536856,0.70299464,-1.0185983,-0.2497963,1.1321299,-1.1632859,-1.1371201,0.061831772,3.8579123,0.12254906,-0.36531198,0.11271629,0.8852971,0.17337877,-0.5872886,3.1074347,0.17425287,0.02660551,0.046941675,1.3741498,-0.38602775,0.0015483499,-0.10467392,-0.4092884,-1.1974144,0.055442423,10.986141,10.783924
0.1405589,0.017234087,-0.057441667,0.061254203,-0.35851735,0.23940457,-0.5693316,-0.2439923,-0.90460545,-1.541816,-0.746962,0.080065854,3.8468983,0.9481789,0.17730224,-0.30689886,0.76069957,0.13137662,0.4386586,2.8023741,0.19466734,-0.3866199,0.05220811,1.3189754,0.18901914,0.23731321,-0.79430836,-0.25980532,-0.5133249,0.16262463,10.909713,10.7206135
0.71064806,0.77638733,0.3880442,-0.15526652,-0.2728245,0.1183839,0.5939239,-0.16496748,0.8095635,-1.5243005,-0.46692884,0.06791135,3.7586882,1.264843,0.23284489,0.24035737,1.00226,0.102129124,-0.43145674,2.692042,0.19978273,0.18752119,0.05479569,1.41101,0.16560364,0.1835807,-0.5005268,-0.18823685,-0.8727884,-0.014109284,10.886907,10.641799
0.13657594,-0.82573557,-0.011228591,-0.052422583,-0.042148463,-0.49983752,0.17072403,-0.14144284,-0.063447505,-1.4707874,0.5314036,0.05947596,2.240228,0.23038802,-1.6451079,-0.34384188,0.66982716,0.046301533,-0.47727704,1.2808434,0.67684007,-0.04946331,0.04790718,0.7456489,0.16412376,0.8879948,0.17718682,-0.02146615,-0.43126756,0.3407453,11.063882,9.505977
0.36792818,0.1548568,0.16687733,0.5351731,-0.141431,0.17738745,-0.56003505,-0.035603397,1.4731498,-1.2589562,-0.31431258,0.079084866,3.9205387,0.012227461,0.14836174,-0.36141238,1.1811782,0.16470353,-0.64295137,2.91584,-0.24010515,0.5092824,0.07403008,1.4904063,-0.41118604,0.1937871,0.09089419,0.48319426,-1.1693306,-0.72875774,11.011188,10.768187
-0.1312929,-1.0496302,0.6540232,-0.4657783,-2.8856673,-0.5475289,-1.2844801,-0.21933448,1.1785159,-0.55387837,-1.1707145,0.07680851,2.8428972,0.8892361,0.4745934,-0.76011586,0.7765394,0.12818733,0.68886626,1.0855494,-0.03730321,0.35927773,0.041757286,-0.31982702,-0.24516582,0.45452926,-0.64221823,-0.43289977,-0.7724569,-0.87465906,11.255007,8.904293
-0.04930173,-0.30952626,0.35780278,0.46425945,-0.6046013,0.7688648,-0.466945,-0.2088736,1.4294193,-0.92383945,-0.4617982,0.06825517,3.5507846,0.93680644,0.4983629,0.3833153,0.57036567,0.17018844,0.09772062,2.5962398,0.031292915,0.21463606,0.067496106,2.151942,-0.17127386,-0.08862823,0.1601716,-0.23511316,-1.142374,-0.38235903,11.019099,10.726948
-0.5932971,-0.8337995,1.6333749,0.80696124,-0.16447192,0.96832997,-1.0944448,-0.12388673,0.66387904,-0.6603788,-1.9927294,0.07811156,2.3256972,0.14064863,-0.39294994,-0.039031476,0.5271778,0.13216469,-0.9275971,1.6991886,0.21433723,-1.2660564,0.07872864,2.2371557,-0.45288807,0.095956504,1.0919405,-0.12438752,-0.21502233,0.4855672,11.160242,10.347181
0.7862795,0.32263446,0.059684485,0.47655433,-0.44034046,0.4911308,0.30017048,-0.0269607,1.6714246,-1.6726596,-0.3623786,0.06932338,4.12495,-0.009050697,0.20433962,-0.3339742,1.1156365,0.15242624,-0.60841674,2.9019167,-0.09995043,0.43075952,0.063024074,0.4416492,-0.19456941,0.11146629,-0.049892306,0.022052541,-0.9418193,-0.4231967,10.912628,10.663166
-0.7174966,-0.59728575,1.0945795,0.5158951,-0.21274889,-0.47225255,-0.429348,-0.16703153,1.6784399,-1.3827384,-0.9377302,0.053924598,3.946441,-0.56852484,0.09000039,-0.12941334,0.8753259,0.2379778,-0.52225363,3.0085645,-0.27132934,0.18831971,0.07346009,1.5661829,0.06045559,0.1579346,-0.6023381,0.3740632,-1.1659555,-0.8901026,11.036045,10.816988
-0.48420173,-0.0053128004,-0.13815115,0.84067214,0.38090128,0.40217793,-0.6873482,-0.21443295,0.50550157,-1.329656,0.04154192,0.061497763,2.9236853,0.38127843,-0.37951848,-0.5984869,0.6987949,0.19525085,-0.43033117,2.4896677,0.22796524,-0.043487065,0.056020327,0.56940895,-0.1927059,-0.4742356,-0.58383846,0.10055779,-0.85980034,-0.15430978,11.019623,10.283963
0.69400346,-0.11460072,0.46114668,0.46220997,-0.044614412,0.22968486,-0.6484136,-0.031410404,1.2339709,-1.2161634,-0.051454917,0.07507138,3.593339,-0.4413378,0.00019717216,-0.8536128,1.0261065,0.16000511,-0.7344676,2.6256719,-0.28680646,0.54386955,0.07444582,0.96083826,-0.36488348,0.33355862,0.06555459,0.50320196,-1.2046547,-0.7286731,10.996334,10.679014
0.3230683,0.62347615,0.63376725,0.04678029,-1.4054692,1.4682133,-0.16508788,-0.21154526,1.103836,-1.5276992,-0.5653301,0.06625648,3.3213935,0.990131,0.21787816,0.25856826,1.069354,0.1688722,-0.10457671,2.0372899,0.33859587,-0.023136176,0.053137697,0.1265598,-0.09952828,0.12546211,-0.2587046,-0.55928296,-1.0868313,-0.38880575,10.964196,10.328714
-0.5454579,-0.22638008,0.016456276,0.37433773,0.09998418,-0.33949187,-0.48798388,-0.13267577,0.62203836,-1.5596353,0.4471376,0.0790333,2.3623064,-0.29413447,-2.2785566,-1.2094976,0.06347442,0.15035369,-0.16292948,1.8573589,0.32487178,0.41065556,0.04758942,1.0283282,0.037185907,0.3403442,0.013088286,0.556092,-0.60615593,0.58851874,11.0222025,9.750231
-0.71726066,0.09019393,-0.299743,-0.08829892,-0.030303888,1.531611,0.31965983,-0.069703035,0.2497325,-1.0911392,-0.29976946,0.051469825,2.3013086,-0.29236507,-1.7291095,-0.6198251,0.5595949,0.17483862,-0.30717063,1.8114237,0.11335409,0.21354762,0.0493033,1.2585058,0.34797361,0.85080856,-0.575469,0.2224126,-0.5329102,-0.73373294,10.990001,9.9549
0.30636412,0.23606843,0.4688538,0.46336353,-0.18185472,0.5990459,-0.63630754,-0.1347655,0.8098406,-1.3080301,-0.18655305,0.07291286,3.606924,0.5766636,0.24741924,-0.7688748,1.0593512,0.18416491,0.028237581,2.5823596,-0.32955188,0.45468983,0.06514758,1.0109079,-0.12201983,0.24654734,0.035931617,0.02275747,-0.9110686,-0.6257185,10.975488,10.524496
0.4028535,-0.56785953,0.54217947,0.55756426,-0.5990193,-0.1394614,-1.2232816,-0.290052,-1.5543945,-0.95270985,-2.3307316,0.07477194,3.8165348,0.66028094,-0.96136725,0.8529639,0.6410571,0.0887677,-0.43292493,2.3978655,-0.37106746,-0.42502224,0.052807383,1.5472271,-0.21843195,0.33352673,-0.6826187,-0.4853577,-0.32122594,0.83192813,11.070419,10.793691
0.56908333,0.4118334,0.52105784,0.35313252,-2.4176402,1.2431529,-1.5642247,-0.31268454,0.2613693,-0.68441874,-0.12049219,0.08883537,3.17045,0.5330101,-0.09120685,-1.0094692,0.15575564,0.14682311,0.4785205,1.3956436,-0.15664029,-0.0854971,0.03911526,0.52753264,0.05242163,-0.476139,-1.2334266,-0.35172802,-0.8353038,0.023050278,11.167336,9.25461
-0.12255128,-0.114917934,1.3041763,0.3900808,-0.7124888,0.9382783,-0.83743995,-0.15287259,0.6779708,-1.3800126,-0.8926443,0.072859064,3.9423006,0.5856099,0.022952616,-0.23834279,1.066051,0.22848369,-0.15724564,3.1546528,0.1135267,-0.48304278,0.056650452,1.1688812,-0.4637689,0.013395011,-0.3123992,-0.15521587,-0.7253018,-0.486833,10.996827,10.707918
0.55999446,-0.5714165,-0.37082797,0.36634573,-1.5717434,0.554497,-0.1374805,-0.14500466,-0.34134668,-0.36454016,-0.4013198,0.08122199,3.1713188,0.8553119,-0.5661284,-1.0630449,0.728288,0.11057732,0.90576434,1.2974465,-0.37127244,0.44906086,0.0420217,0.73289114,-0.15433562,0.11626047,-0.3508975,-0.11625408,-0.0068024695,-1.4034435,11.100676,9.417099
1.050799,2.0926409,0.5450623,0.7760125,-0.839181,-0.626817,-0.78172404,-0.13189197,0.48241192,-0.9896122,0.33649635,0.08207311,4.041041,1.1604813,-1.606094,-1.6305867,1.2957346,0.122772984,1.2291422,2.660219,-0.43554437,-0.72901213,0.053806208,1.2045155,0.05575195,-0.66179806,-0.32228866,-0.09144731,-1.0106308,-1.5682049,6.1269646,2.6524765
0.05299987,-0.22671214,0.56533885,-0.3545676,-2.1525218,0.70150995,-0.5327353,-0.28975067,0.23178732,-0.7214346,-0.579775,0.068716556,3.546057,1.407595,-0.42786694,-1.0360852,0.8105321,0.1867407,1.5315318,1.3364147,-0.2213068,0.22807696,0.02668165,-0.3475026,0.33180788,0.06789482,-0.72871244,-0.6529187,-0.40585423,-0.78131235,11.1393795,9.309785
0.18029016,0.47025585,0.12342456,-0.096640885,-3.351749,0.4406226,-1.2240944,-0.217311,0.8414645,-0.8591256,-0.4358114,0.09814451,2.2571821,0.23319161,1.3876284,-0.7184409,0.756194,0.066265464,1.3154802,0.5626018,0.025139093,0.5876882,0.0541543,0.039158612,-0.11824167,-0.3878755,0.40588805,-0.3621872,-0.6622543,-0.45735946,11.462186,8.494712
1.0033826,0.3214504,0.28458425,0.33935452,-0.4126339,0.3802899,0.5716621,-0.083844684,1.0761057,-1.4900925,-1.4302057,0.07906559,4.403507,0.22908682,0.18593073,-0.21218911,0.893767,0.1533644,0.04643774,2.7753937,-0.32976633,0.30345777,0.08279705,1.147197,0.21229827,0.11470628,-0.15365067,0.20261583,-1.0400016,-0.85203516,10.852822,10.679085
-0.01322262,0.47405827,0.038997144,-0.09160066,-0.96350724,1.0219142,-0.8629325,-0.13424721,0.052169845,-0.6155933,-0.59519106,0.08259746,1.5196854,0.48166022,0.206402,-1.8076246,0.53380585,0.038337123,0.8832967,0.47187462,-0.29931843,0.46525174,0.029808942,0.070447534,-0.11715835,0.54894805,0.038278192,-0.3468594,0.73259926,-0.030844674,12.701086,4.7651944
1.721434,1.469694,0.068030626,0.23803088,-1.7348374,0.7752346,-1.1216042,-0.1595383,0.13285077,-0.815474,0.26180762,0.09253891,3.4427078,1.2333511,-0.8314845,-1.3054795,0.93656576,0.116170645,1.1970358,2.1921353,-0.6600411,-0.59085834,0.05349282,0.34368408,0.14577603,-0.29999334,-0.23238972,-0.4194817,-1.0240644,-0.23419335,6.430919,3.1913528
-0.047134183,0.25522715,0.8560858,0.3992445,-0.067940705,0.71229416,-0.42030197,-0.1641509,1.3368725,-0.9821456,-0.8598848,0.064383514,3.684837,0.6508585,-0.08304608,-0.07294807,1.0838926,0.16530259,-0.90273315,2.8891308,-0.17036152,-0.29508895,0.04745657,1.5448277,-0.5338539,0.15669078,-0.921386,-0.25379795,-0.5188503,0.40217045,10.992292,10.73686
-0.2849734,-0.055661738,0.2753143,0.6793397,-0.2991971,0.38927412,-0.4837826,-0.20396075,1.009026,-1.4062872,-0.5814586,0.059763968,3.373554,0.20926526,0.4339211,-0.20405632,1.0184245,0.17896625,-0.2132327,2.19204,-0.23904073,0.40945166,0.060702138,0.27639335,-0.15064201,-0.27279478,-0.09610082,0.03434758,-0.52039266,-0.7636776,11.016198,10.454587
0.5305683,0.48363924,0.27326372,0.6266613,-0.5964889,1.1676571,-0.7035001,-0.018126182,1.1669152,-1.2107409,0.024163947,0.09227717,4.3663964,0.2615943,0.03271097,-0.99520206,0.5048012,0.24029464,-0.32869262,3.0098152,-0.5055185,0.63802946,0.084457554,1.0371826,0.10614762,0.1513136,0.21569875,0.66607463,-1.0697491,-0.6054064,10.883609,10.628353
-0.060596228,0.5261631,0.20179206,0.16057903,-0.09238743,0.017192125,0.0975734,-0.09681728,1.0744411,-1.3934293,-0.5503164,0.068342574,3.8900125,0.052899525,-0.1869773,-0.7320154,0.99863374,0.16733974,-0.1949979,2.8593721,-0.17741346,0.5524734,0.051477157,0.76091415,-0.13695768,0.3315888,0.10427353,0.10349326,-0.9302553,-0.3857871,10.9287195,10.631002
-0.0758935,0.36605227,0.5786946,0.3030054,-0.64142734,0.3514344,0.03563258,-0.33008656,0.83402836,-0.68780583,0.097716674,0.06002812,3.1444514,0.34782454,-0.91810143,-0.9419702,1.0808085,0.11860072,0.8909414,1.5116849,0.034246445,1.159453,0.011762632,0.65400124,0.09567773,-0.3811168,-0.2760002,-0.5309822,0.32419062,-0.15494984,11.057738,9.858834
0.69663036,-0.13094008,-0.2906003,-0.46685594,-3.6447926,0.22858441,-0.33441,-0.24516875,0.5349385,-0.7481195,-0.35912973,0.10795617,2.5614305,0.61082745,-0.25755757,-0.73237145,0.84513295,0.06617649,0.60516024,1.061082,0.13560355,0.2816463,0.0390328,0.051034212,-0.8270988,-0.03137666,-0.66289055,-0.16541515,-0.92849714,0.11311695,11.291347,8.875549
-0.4338681,-1.4371278,0.9350164,0.52352494,-0.19370705,0.18333593,-0.3526069,-0.12783808,1.3429908,-1.2742122,-0.17707296,0.05607815,2.7225182,0.12696138,0.12007815,-0.34812742,0.83054835,0.2013384,-0.2574926,1.6576114,0.3549719,0.04201541,0.04879383,0.08599785,0.13979876,0.7455615,-0.76253235,-0.052113906,-0.120732725,0.5185186,11.076118,10.226894
0.89448595,0.18403995,0.28420743,0.046281755,-0.45725492,0.825223,-0.015451193,-0.099048056,-0.9942923,-1.2645344,-0.96522725,0.09401798,4.3887935,1.0977021,-0.29239944,0.22930679,0.37792963,0.16596699,0.24370694,2.9949129,0.14768684,-0.13403964,0.071036376,0.6232659,0.34117454,0.2164504,-0.19801265,0.11919139,-0.94078934,0.26369038,10.841725,10.869472
0.7466613,0.92487085,-1.078167,-0.4728939,-0.48271054,-0.5278526,0.99988085,-0.13204148,0.76437026,-1.6700443,-0.7945167,0.09332293,3.4424894,0.99618673,-0.07341874,-0.72125864,0.6000998,-0.011848219,0.112612486,1.9049188,0.19360638,0.29937813,0.050717168,0.83616227,0.20885524,0.17606485,0.3734527,0.2430347,-0.27500242,-0.14469117,10.807001,10.524961
0.3556523,0.70030487,0.21571764,-0.21029836,-1.01129,0.394786,0.0036063194,-0.33376852,-0.10620582,-0.72816557,-0.58339757,0.076621704,3.1949365,1.7697868,-0.8222153,-0.5641471,0.94265085,0.107835904,1.5302162,1.8234876,0.13987756,0.5966582,0.015141328,0.19223896,-0.29755622,-0.37920517,-0.65956485,-0.8599531,-0.30089733,-0.50584996,11.075157,9.515392
-0.31799644,1.5493022,-0.12293346,0.113574624,-1.5156811,1.1240244,-0.4089346,-0.12676597,0.020923913,-0.5609116,0.13848029,0.09496431,2.07633,0.97199,0.20327067,-1.5627015,0.44192308,0.05068619,0.65508723,0.2017937,-0.17695439,0.03975164,0.042181402,0.43114144,0.33402762,0.16063255,0.7439102,-0.12246351,-0.28529933,0.33845562,11.445102,8.863578
0.29450497,0.22121823,-0.041940928,0.18374908,-0.58946186,0.73269105,-0.13886356,-0.2374962,1.0646048,-1.4882709,0.015561059,0.07419748,3.8368847,0.49609634,-0.22024074,-0.89185584,0.6317698,0.17513187,-0.023876786,3.0253546,-0.07137346,0.33881134,0.050812937,1.6723278,-0.15598807,0.27014476,-0.65266025,-0.05341269,-0.7054094,-0.42714202,10.999217,10.54921
0.69009626,0.00015580654,0.58504295,0.13379067,-0.43638405,0.123052135,0.17113042,-0.15535307,1.0681547,-1.5426234,0.22204016,0.05968634,3.7080247,1.0083641,0.3692206,-0.1192916,1.1355145,0.11575074,-0.28374708,2.2197816,0.06791508,0.6752924,0.058520906,1.048728,-0.0513708,0.17613041,0.18110678,-0.27773237,-0.84453714,-0.22419196,10.9345,10.571964
0.59370714,1.5226012,0.34864673,0.39140975,-1.0740548,0.5090991,-0.140787,-0.08305173,0.9015441,-1.3791541,-1.0107434,0.078869194,4.3476214,0.92697585,-1.2388266,-1.2491637,0.90733266,0.18189941,1.4921532,2.4509933,-0.454468,-0.37319165,0.05518195,0.31646806,0.8569829,-0.59462506,0.043476433,-0.2863589,-0.39836812,-0.80269265,6.146047,2.7924325
0.087393895,-0.2997093,0.6743612,0.27309024,0.044115953,0.6756787,-0.5024223,-0.15142035,0.6724657,-0.55888987,-0.5067084,0.0481579,2.9141526,0.2471464,0.006309986,-0.45714653,0.8000728,0.1741233,-0.4951129,1.6686991,-0.5085652,0.32281482,0.05882845,0.2042911,-0.19915348,-0.3112498,-0.1318287,-0.15094914,-1.400045,-0.5264503,11.005809,10.275203
0.3037274,-0.10727173,0.44068286,0.0016480088,-0.19182917,0.62437046,-0.0009863377,-0.15784806,-0.047726393,-0.8876258,-0.8414109,0.054316275,3.5158188,0.6863903,-0.36211556,-0.2861851,0.6224605,0.13385795,-0.5395365,1.9724208,0.053303957,0.24374044,0.0541908,0.8079582,0.10120058,0.06868529,-0.4192663,-0.27499145,-0.81223506,0.14415872,10.956301,10.404612
-0.8027812,-0.07783997,-0.088339746,0.73436874,0.20375413,0.9671922,-0.58575743,-0.23018548,0.97672343,-1.5554267,-0.17671938,0.0390993,3.1251388,0.020518169,0.13750076,0.073920876,0.4829588,0.24291837,-0.37970924,2.4705057,-0.36310935,0.34465387,0.054584414,0.44025916,-0.10977018,-0.86061627,-0.093926325,-0.074665084,-1.1735016,-1.0964866,11.053004,10.367621
0.3686334,-0.31651616,0.52551186,0.74925256,-0.4298321,0.804183,-0.33324182,-0.25664845,1.7116554,-1.2172515,-0.51826423,0.0656121,3.3717668,0.85741603,0.30132872,-0.28617343,0.87613016,0.15380816,-0.26880318,2.2250907,-0.14138508,0.29720154,0.06336663,0.9965847,-0.13089228,-0.11466211,-0.30095413,-0.22708444,-0.23257044,-0.09693563,11.072067,10.469275
0.05935812,0.51369154,0.2831305,0.26502746,-0.21876377,0.30823117,0.46864486,-0.0905486,1.0582507,-1.5367231,-1.1660072,0.06599352,3.9214385,0.19242123,0.2247616,-0.53678524,1.1094795,0.16596839,-0.5823881,2.6447926,-0.0680598,0.51243925,0.057357386,0.5718865,-0.13909513,0.18546718,-0.1609159,-0.06408842,-1.0702658,-0.5092155,10.928493,10.640356
0.4701376,0.48273742,0.25349352,0.24879181,-0.14969456,1.0925151,0.591049,-0.07093083,1.38034,-1.5661776,-0.85153794,0.06743617,4.216332,0.9705068,0.49647558,-0.0027652085,1.0788422,0.1561765,-0.57405114,2.4316008,0.1717149,0.41622227,0.06132841,0.71520334,-0.00742203,0.30670166,-0.23004067,-0.11636378,-0.6547888,-0.5459149,10.821707,10.636714
0.27213278,0.16951197,0.24001125,-1.023773,-2.5110497,0.8761358,-0.10172373,-0.2729521,0.2219437,-0.46840093,-0.20307519,0.07712159,2.47379,1.2719569,0.8303791,-0.59774804,0.7649146,0.06776454,1.5552521,0.45629716,-0.67519873,0.3166297,0.03131996,-0.111038536,-2.014637e-05,-0.052119315,0.5540651,-0.7562508,-0.44875383,-0.07103896,11.361869,8.836096
0.06356239,0.70582163,0.35053858,0.3760081,-2.3209472,1.1482432,-0.5013672,-0.19349119,0.6412084,-0.8598245,-0.27852595,0.065471575,2.6146867,0.79677236,0.12007898,-0.34219703,0.9824388,0.18715887,1.5992856,1.1199478,-0.4815277,0.29061764,0.050310165,0.11814964,0.6879008,-0.034160137,1.0585587,-0.78980726,-1.0815073,-0.29102057,11.242498,9.110491
0.3358031,0.43097878,0.32393643,0.42038643,-0.44987172,0.29288626,0.018259227,-0.12738186,1.293552,-1.2000015,0.17439567,0.078347005,3.4757166,0.71808016,0.1438399,-0.82376397,1.15992,0.120490044,-0.6145729,2.031425,-0.07548869,0.73403585,0.05933146,1.3885946,-0.55797374,0.43830222,-0.43078154,0.1300938,-0.836771,-0.32836598,10.962234,10.52603
-0.03598047,0.23935878,-0.16356494,0.7846264,0.17938367,-0.2083498,-0.52527076,-0.16961208,0.43607944,-1.7342085,0.055173084,0.0649818,2.4218462,0.51431954,-0.054750383,-0.325115,0.7988839,0.118827045,-0.5689843,1.6998967,-0.56057894,0.11523413,0.06424956,0.80118304,-0.21674779,-0.19973558,-0.29945722,0.08991967,-0.6655555,0.19045922,10.998015,10.269508
1.5389413,0.006020248,0.4785473,0.26688337,-2.1788006,0.32665825,-0.15117091,-0.2102085,-0.7600812,-0.62482923,0.35512054,0.09973392,3.3206444,1.1427144,-0.44108996,-0.4734038,0.33556554,0.075083725,1.4567194,0.8609741,-0.07533932,0.0138915405,0.035310432,-0.19790888,-0.106316745,0.1837464,-1.2507746,-0.40643847,-0.39287812,0.5366379,11.144851,9.309271
0.20303547,0.8614799,0.7623359,0.3094465,-0.1538957,1.5158215,0.29031408,-0.022004314,0.6548643,-1.3472784,-0.23498787,0.07430282,4.2340856,-0.048975617,-0.35121986,-0.4467116,0.5110229,0.21738139,0.1414491,2.4563627,-0.009615183,0.53701276,0.06439392,0.9929647,-0.010803461,-0.1334315,0.21714988,0.22615492,-0.92205334,-0.78955173,10.883873,10.56505
-0.56904256,0.9937936,-0.46742404,-0.037625134,-0.41359693,-0.53328884,-0.06283224,-0.10683449,0.65236664,-0.99073213,-0.8863908,0.08271244,3.2635794,0.58607185,0.00077331066,-0.63576543,1.0767465,0.08496392,-0.6170746,2.4157443,-0.078454494,0.4078531,0.044232793,1.121434,-0.1906476,0.1867646,0.38784948,0.21458817,-0.787568,0.29841277,10.869311,10.577922
0.08847912,0.34516674,0.29060277,0.13674092,0.42455465,0.6265553,0.27055454,-0.076807134,0.91621494,-1.6557516,-0.13449113,0.060871705,2.8051531,0.24230418,0.062671244,-0.1055001,0.86926925,0.12692659,-0.7086395,2.030988,-0.100161076,0.75182956,0.05687631,0.7381255,0.016209781,0.18877739,-0.32178295,0.109694555,-0.8348442,0.47510716,10.926293,10.468176
